head,tail,relation,edge_direction,evidence_count,mean_confidence,max_confidence,edge_score,evidence
Adolphine,Sigiswald,romantic,undirected,12,0.9780326133333334,0.99501365,2.508604123145761,"Infobox field family/Spouse: Nahelache (First Wife, Former Second Wife) Adolphine (First Wife, Former) Rozemyne (Engaged, Cancelled) | With Eglantine now removed from his consideration for a first wife, Sigiswald gets engaged with Adolphine of Drewanchel. | Infobox field family/Spouse: Prince Sigiswald (Former)"
Ewigeliebe,Schutzaria,enemy_rival,undirected,3,0.99388752,0.99829656,1.3778206645634326,"At the end of autumn, her powers waned, and Ewigeliebe once again trapped the Goddess of Earth in ice. | But Ewigeliebe's jealous love consumed him, and he froze Geduldh in ice, so her child could never be born. | However, they could not defeat Ewigeliebe, because it would prevent all new life from being born into the world."
Detlinde,Roswitha,enemy_rival,undirected,3,0.9937275333333333,0.99653685,1.377598875949578,"Initially she is kept, so she can be shipped to Lanzenave, but after Letizia is captured too, Detlinde decides that Roswitha's moaning in pain is ""too loud"" and has Leonzio kill her and present her feystone to the horrified girl she once served as a mother figure. | At the start of the Lanzenave invasion, she was murdered by Detlinde and Leonzio using an Instant-Death potion. | Shortly before Georgine, Detlinde and their Lanzenave allies launch their insurrection, they abduct and imprison Roswitha to isolate Letizia and make her easier to manipulate for their plans."
Gudrun,Traugott,service_retainer,directed,3,0.9930041533333333,0.99468416,1.376596058334631,"When Traugott's failings as a retainer come to light, Rozemyne successfully convinces him to resign from his position instead of firing him, effectively limiting the damage done to his family's reputation. | The decision is to assign Traugott his uncle Justus as an attendant to discipline him at the Royal Academy. | When Rozemyne entered the Royal Academy, the family nominated Traugott to serve as one of her retainers and guard knights."
Hasse's Mayor,Rozemyne,enemy_rival,undirected,3,0.99284171,0.9986873,1.3763708640576298,"When confronted by the nobles the mayor tries to plead for mercy, but Rozemyne is able to maneuver him to in essence argue for his own punishment by asking him how he would tread orphans if they unknowingly attacked his family, to which the mayor passionately argues that such a crime would require harsh punishment and that not even ignorance would protect them, thus sealing his own fate with the added effect of turning even those villages who were convinced he didn't deserve the death penalty prior against him. | This leaves the mayor with no goods to sell, and once Rozemyne and Ferdinand are gone, he attacks the monastery to get the orphans back, inadvertently committing treason. | Rozemyne, after meeting with Benno decides to spread rumors through the merchants to spread unease and to turn the town against him."
Kenntrips,Lestilaut,service_retainer,directed,3,0.9928018233333334,0.9992956,1.3763155693965459,"Kenntrips is an apprentice archscholar from Dunkelfelger and one of Lord Lestilaut's retainers. | Infobox field occupation: Apprentice Scholar Lestilaut's Retainer Royal Academy Student | Kenntrips prepared well for the knight's exam, but had to forfeit both it and dream of serving as Hannelore's guard knight, when his father ordered him to become a scholar in Lord Lestilaut's service."
Brigitte,Rozemyne,service_retainer,directed,3,0.9922893466666668,0.9974712,1.3756051258833404,"Brigitte (ブリギッテ, Burigitte) is an Ehrenfest medknight, who served Rozemyne as a guard knight. | Her reputation was so maligned that she agreed to take on the task of serving as Rozemyne's guard knight even though it meant entering the temple and the lower city. | She expects to resign from service and return to Illgner, while Damuel expects to continue serving Rozemyne in the temple."
Reginald,Lestilaut,service_retainer,directed,3,0.9919382333333333,0.9980725,1.3751183794492263,Infobox field occupation: Attendant Lestilaut's Retainer | Reginald is an adult archattendant from Dunkelfelger who serves Lord Lestilaut. | Reginald goes with Lord Lestilaut when he summoned by Aub Dunkelfelger as his lord is going to inherit the foundation.
Sergius,Ferdinand,service_retainer,directed,3,0.9917791333333333,0.99950564,1.3748978200163722,"Sergius (ゼルギウス, Zerugiusu) was an Ahrensbach archattendant who was assigned to be Lord Ferdinand's attendant. | Infobox field occupation: Attendant Ferdinand's Retainer | After the Lanzenave invasion was defeated, he will continue to serve Lord Ferdinand as an Alexandrian archattendant."
Gretia,Rozemyne,service_retainer,directed,3,0.9915634533333333,0.99889636,1.3745988240485656,"Gretia (グレーティア, Gurētia) is an apprentice medattendant who serves as one of Rozemyne's name-sworn retainers. | Infobox field occupation: Royal Academy Student Apprentice Attendant Rozemyne's Retainer | To everyone's surprise the burly knight invited himself in to witness someone doing the ritual and to spare Gretia, Rozemyne reluctantly offered up Damuel to do this."
Zahm,Ferdinand,service_retainer,directed,3,0.9913199866666668,0.9957372,1.3742613075814452,"Zahm was one of Ferdinand's attendants. | Infobox field occupation: Rozemyne's Attendant Ferdinand's Attendant (Former) | Prior to that, he served under Shikikoza, but returned to the orphanage for a short time after his master returned to noble society, before being taken into Ferdinand's service."
Nicola,Rozemyne,service_retainer,directed,3,0.9908304466666666,0.99858934,1.3735826610399025,"Nicola (ニコラ Nikora) is a gray shrine maiden who served as one of Rozemyne's attendants at the Ehrenfest temple. | Infobox field occupation: Rozemyne's attendant | After training in the temple kitchen with Hugo and Ella, Nicola unofficially became one of Rozemyne’s cooks at the temple."
Lothar,Melchior,service_retainer,directed,3,0.9907022866666667,0.9975242,1.3734049935545813,"Infobox field occupation: Gray Priest Melchior's Attendant Hartmut's Attendant (Former) Ferdinand's Attendant (Former) }} | He is likely serving Lord Melchior as the current High Bishop. | To help Melchior's noble retainers adapt to the temple and tutor his scholars, Lothar will be assigned to the future High Bishop upon his entry into the temple."
Lestilaut,Rasantark,family,undirected,3,0.9904394133333333,0.994266,1.3730405737348925,He is the half-brother of Rasantark and Reginald. *Wingert - An adult archscholar. | Infobox field family/Relatives: Hildebrand (Cousin) Rasantark (Cousin) Kenntrips (Cousin) Codenest (Cousin) Reginald (Cousin) | Infobox field family/Relatives: Lestilaut (Cousin) Hannelore (Cousin) Raufereg (Cousin) Codenest
Charlotte,Detlinde,family,undirected,3,0.9902719166666666,0.99416155,1.372808374050386,"Infobox field family/Relatives: Wilfried (Cousin) Charlotte (Cousin) Melchior (Cousin) Henriette (Cousin) Rudiger (Cousin) Rozemyne (Cousin, Adoptive) Aurelia (Cousin) Martina (Cousin) Letizia (Niece) Benedikta (Niece) Bezewanst (Granduncle, Deceased) | Infobox field family/Relatives: Bonifatius (Granduncle) Bezewanst (Granduncle, Deceased) Detlinde (Cousin) Rudiger (Cousin) | Although they are cousins, the two girls only met each other at the wedding of Lamprecht and Freuden, with Aurelia and Bettina, where Charlotte and Detlinde only exchanged polite, formal greetings."
Georgine,Sylvester,service_retainer,directed,3,0.9899897666666666,0.9995241,1.372417231096396,"*Rihyarda - As the special attendant who serve the archduke family of Ehrenfest, Rihyarda was assigned to serve Georgine for years, until she was reassigned as Sylvester's retainer. | Upon her entry into the Royal Academy, Georgine found that Veronica had reserved all the children she wanted as retainers for Sylvester, further fouling Georgine's chances to become archduchess. | They told her in no uncertain terms that they wanted her to dedicate her all to supporting Sylvester."
Ewigeliebe,Flutrane,enemy_rival,undirected,3,0.9898004166666667,0.9919126,1.3721547362591182,"But Ewigeliebe's jealous love consumed him, and he froze Geduldh in ice, so her child could never be born. | Each year at the end of autumn, Ewigeliebe once again traps the Goddess of Earth in ice, and Flutrane must fight to free her in spring. | However, they could not fully defeat Ewigeliebe without preventing all new life from being born."
Justus,Ferdinand,service_retainer,directed,3,0.9895451066666666,0.99958163,1.3718008014457805,"Justus (ユストクス, Yusutokusu) is an archnoble attendant and scholar who serves Ferdinand as a name-sworn retainer alongside Eckhart. | Ultimately, Justus went against his mother’s wishes and chose to serve Ferdinand instead, alongside the guard knight Eckhart. | When Ferdinand abandoned noble society and entered the temple, Justus could no longer officially work as his attendant."
Ewigeliebe,Leidenschaft,enemy_rival,undirected,3,0.9890019,0.9970381,1.3710477571068578,"Each year at the end of autumn, Ewigeliebe once again traps the Goddess of Earth in ice. | But Ewigeliebe's jealous love consumed him, and he froze Geduldh in ice, so her child could never be born. | However, they could not fully defeat Ewigeliebe without preventing all new life from being born."
Bertilde,Rozemyne,service_retainer,directed,3,0.9889016,0.9997491,1.3709087117824377,"Bertilde (ベルティルデ, Berutirude) is an archnoble apprentice attendant and served Rozemyne as a retainer. | Infobox field occupation: Apprentice Attendant Brunhilde's Retainer Rozemyne's Retainer (Former) | As planned, Bertilde enters Lady Rozemyne's service as an apprentice attendant upon her entry into the Royal Academy, despite the fact that Rozemyne is almost guaranteed to leave Ehrenfest in the coming spring, which puts a rather short time limit on their association."
Detlinde,Martina,family,undirected,3,0.98857329,0.99453247,1.3704535774807385,"Infobox field family/Relatives: Wilfried (Cousin) Charlotte (Cousin) Melchior (Cousin) Henriette (Cousin) Rudiger (Cousin) Rozemyne (Cousin, Adoptive) Aurelia (Cousin) Martina (Cousin) Letizia (Niece) Benedikta (Niece) Bezewanst (Granduncle, Deceased) | Infobox field family/Relatives: Detlinde (Cousin) Wolfram (Cousin, Deceased) Alstede (Cousin) Blasius (Cousin) Letizia (Cousin, Adoptive) Siegrecht (Nephew) | In his irritation, her father bemoaned that his daughter was only serving the ""lowly"" Detlinde - at the time the mostly neglected youngest daughter of a third wife - and decried Georgine as “Ehrenfest’s chamavarein.”"
Eglantine,Hildebrand,family,undirected,3,0.9879349966666666,0.9921451,1.3695687150319977,"Infobox field family/Relatives: Anastasius (Cousin) Sigiswald (Cousin) Hildebrand (Cousin) Nahelache's Son (Nephew) | Infobox field family/Relatives: Eglantine (Cousin) Lestilaut (Cousin) Hannelore (Cousin) Reginald (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Raufereg (Cousin) Lungtase (Cousin) Nahelache's Son (Half-Nephew) Stephareine (Half-Niece) | Infobox field family/Sister: Trauerqual's Daughter (Deceased) Eglantine (Half-Sister, In-Law) Nahelache (Half-Sister, In-Law) Adolphine (Half-Sister, In-Law, Former)"
Hannelore,Hildebrand,family,undirected,3,0.9876340933333333,0.99060994,1.3691515744377556,"Infobox field family/Relatives: Eglantine (Cousin) Lestilaut (Cousin) Hannelore (Cousin) Reginald (Cousin) Kenntrips (Cousin) Rasantark (Cousin) Raufereg (Cousin) Lungtase (Cousin) Nahelache's Son (Half-Nephew) Stephareine (Half-Niece) | Infobox field family/Relatives: Hildebrand (Cousin) Rasantark (Cousin) Kenntrips (Cousin) Codenest (Cousin) Reginald (Cousin) | As relatives of Trauerqual's third wife Magdalena, Hannelore and her brother Lestilaut occasionally visited her and her son Prince Hildebrand at their royal villa in the Sovereignty, but didn't form a particularly close relationship with the prince."
Trudeliede,Veronica,service_retainer,directed,3,0.987405,0.9929624,1.3688339836415855,"She served as Veronica's medattendant and become an archnoble upon marrying Karstedt. | Prior to her wedding, Trudeliede served Lady Veronica as an attendant. | Infobox field occupation: Veronica's Attendant (Former)"
Lothar,Hartmut,service_retainer,directed,3,0.98734096,0.99835324,1.3687452053506994,"Infobox field occupation: Gray Priest Melchior's Attendant Hartmut's Attendant (Former) Ferdinand's Attendant (Former) }} | He previously served Hartmut and Ferdinand as a Temple attendant. | During Hartmut's training time, he assigns Lothar to assist his successor."
Jenni,Myne,enemy_rival,undirected,3,0.98710241,0.9931732,1.3684145048308543,"She hated Myne because she took Rosina and Wilma, two former attendants of Christine, as attendants and let them live in comfort. | When Bezewanst enlists Count Bindewald to get rid of Myne, Jenni directly attacks Myne in the ensuing fight, earning her a brutal kick to her stomach by Gunther that sent her flying. | Due to harboring hostile intent towards Myne, she is unable to enter Myne's wind-shield."
Fey,Lutz,family,undirected,3,0.98695378,0.99375594,1.368208459899961,Infobox field family/Relatives: Zasha (Cousin) Sieg (Cousin) Ralph (Cousin) Lutz (Cousin) | Infobox field family/Relatives: Fey (Cousin) Gunther's Father (Distant Cousin) | Fey (フェイ Fei) is a commoner growing up in the same neighborhood as Myne and a relative of Lutz and his family.
